"GEOID","TOTAL"
"290019509001024","11"
"290019509001025","11"
"290019509001026","15"
"290019509001027","78"
"290019509001028","13"
"290019509001029","15"
"290019509001030","15"
"290019509001031","16"
"290019509001032","30"
"290019509001033","8"
"290019509002000","34"
"290019509002001","11"
"290019509002002","8"
"290019509002003","14"
"290019509002004","11"
"290019509002005","23"
"290019509002006","5"
"290019509002007","11"
"290019509002008","6"
"290019509002009","7"
"290019509002010","14"
"290019509002011","7"
"290019509002012","30"
"290019509002013","8"
"290019509002014","12"
"290019509002015","6"
"290019509002016","6"
"290019509002017","3"
"290019509002018","7"
"290019509002019","12"
"290019509002020","6"
"290019509002021","9"
"290019509002022","6"
"290019509002023","9"
"290019509002024","7"
"290019509002025","14"
"290019509002026","10"
"290019509002027","16"
"290019509002028","14"
"290019509002029","9"
"290019509002030","14"
"290019509002031","24"
"290019509002032","0"
"290019509002033","8"
"290019509002034","4"
"290019509002035","64"
"290019509002036","19"
"290019509002037","13"
"290019509002038","14"
"290019509002039","5"
"290019509002040","28"
"290019509002041","53"
"290019509002042","18"
"290019509002043","15"
"290019509002044","10"
"290019509002045","0"
"290019509002046","17"
"290019509002047","1"
"290019509002048","13"
"290019509002049","8"
"290019509002050","13"
"290019509002051","4"
"290019509002052","9"
"290019509002053","6"
"290019509002054","19"
"290019509002055","18"
"290019509002056","0"
"290019509003000","8"
"290019509003001","11"
"290019509003002","29"
"290019509003003","26"
"290019509003004","24"
"290019509003005","28"
"290019509003006","12"
"290019509003007","28"
"290019509003008","19"
"290019509003009","24"
"290019509003010","18"
"290019509003011","7"
"290019509003012","22"
"290019509003013","38"
"290019509003014","30"
"290019509003015","0"
"290019509003016","36"
"290019509003017","19"
"290019509003018","10"
"290019509003019","0"
"290019509003020","29"
"290019509003021","3"
"290019509003022","35"
"290019509003023","7"
"290019509003024","0"
"290019509003025","50"
"290019509003026","0"
"290019509003027","0"
"290019509003028","0"
"290019509003029","11"
"290019509003030","38"
"290019509003031","6"
"290019510001000","0"
"290019510001001","641"
"290019510001002","322"
"290019510001003","294"
"290019510001004","0"
"290019510001005","0"
"290019510001006","29"
"290019510001007","0"
"290019510001008","0"
"290019510001009","872"
"290019510001010","67"
"290019510001011","1"
"290019510001012","0"
"290019510001013","116"
"290019510001014","2"
"290030101001000","0"
"290030101001001","14"
"290030101001002","13"
"290030101001003","0"
"290030101001004","4"
"290030101001005","31"
"290030101001006","0"
"290030101001007","0"
"290030101001008","88"
"290030101001009","12"
"290030101001010","17"
"290030101001011","0"
"290030101001012","9"
"290030101001013","0"
"290030101001014","65"
"290030101001015","0"
"290030101001016","14"
"290030101001017","2"
"290030101001018","26"
"290030101001019","30"
"290030101001020","103"
"290030101001021","0"
"290030101001022","0"
"290030101001023","0"
"290030101001024","0"
"290030101001025","2"
"290030101001026","0"
"290030101001027","0"
"290030101001028","7"
"290030101001029","0"
"290030101001030","20"
"290030101001031","0"
"290030101001032","0"
"290030101001033","194"
"290030101001034","9"
"290030101001035","0"
"290030101001036","31"
"290030101001037","66"
"290030101001038","48"
"290030101001039","0"
"290030101001040","208"
"290030101001041","4"
"290030101001042","36"
"290030101001043","14"
"290030101001044","0"
"290030101001045","0"
"290030101001046","19"
"290030101001047","0"
"290030101001048","23"
"290030101001049","164"
"290030101001050","7"
"290030101001051","0"
"290030101001052","0"
"290030101001053","14"
"290030101001054","21"
"290030101001055","8"
"290030101001056","12"
"290030101001057","15"
"290030101001058","1"
"290030101001059","64"
"290030101001060","82"
"290030101001061","18"
"290030101001062","37"
"290030101001063","53"
"290030101001064","0"
"290030101001065","0"
"290030101001066","0"
"290030101001067","6"
"290030101001068","0"
"290030101001069","17"
"290030101001070","2"
"290030101001071","1"
"290030101001072","48"
"290030101001073","78"
"290030101001074","0"
"290030101001075","0"
"290030101001076","0"
"290030101002000","0"
"290030101002001","102"
"290030101002002","15"
"290030101002003","40"
"290030101002004","27"
"290030101002005","0"
"290030101002006","17"
"290030101002007","27"
"290030101002008","15"
"290030101002009","116"
"290030101002010","47"
"290030101002011","39"
"290030101002012","36"
"290030101002013","134"
"290030101002014","0"
"290030101002015","18"
"290030101002016","102"
"290030101002017","102"
"290030101002018","317"
"290030101002019","33"
"290030101002020","37"
"290030101002021","31"
"290030101002022","35"
"290030101002023","24"
"290030101002024","40"
"290030101002025","93"
"290030101002026","60"
"290030101002027","62"
"290030101002028","59"
"290030101002029","71"
"290030101002030","56"
"290030101002031","39"
"290030101002032","46"
"290030101002033","48"
"290030101002034","61"
"290030101003000","0"
"290030101003001","7"
"290030101003002","7"
"290030101003003","100"
"290030101003004","261"
"290030101003005","43"
"290030101003006","266"
"290030101003007","22"
"290030101003008","16"
"290030101003009","13"
"290030101003010","0"
"290030101003011","0"
"290030101003012","0"
"290030101003013","19"
"290030101003014","107"
"290030101003015","45"
"290030101003016","79"
"290030101003017","0"
"290030101003018","0"
"290030101003019","0"
"290030101003020","45"
"290030101003021","101"
"290030101003022","31"
"290030101003023","467"
"290030101003024","17"
"290030101003025","15"
"290030101003026","0"
"290030101004000","8"
"290030101004001","0"
"290030101004002","0"
"290030101004003","3"
"290030101004004","0"
"290030101004005","5"
"290030101004006","0"
"290030101004007","9"
"290030101004008","19"
"290030101004009","0"
"290030101004010","5"
"290030101004011","0"
"290030101004012","0"
"290030101004013","0"
"290030101004014","10"
"290030101004015","0"
"290030101004016","0"
"290030101004017","10"
"290030101004018","0"
"290030101004019","0"
"290030101004020","0"
"290030101004021","14"
"290030101004022","0"
"290030101004023","24"
"290030101004024","3"
"290030101004025","0"
"290030101004026","7"
"290030101004027","2"
"290030101004028","0"
"290030101004029","0"
"290030101004030","18"
"290030101004031","7"
"290030101004032","5"
"290030101004033","8"
"290030101004034","12"
"290030101004035","2"
"290030101004036","1"
"290030101004037","30"
"290030101004038","0"
"290030101004039","0"
"290030101004040","6"
"290030101004041","14"
"290030101004042","26"
"290030101004043","2"
"290030101004044","1"
"290030101004045","0"
"290030101004046","4"
"290030101004047","24"
"290030101004048","21"
"290030101004049","0"
"290030101004050","0"
"290030101004051","0"
"290030101004052","0"
"290030101004053","45"
"290030101004054","0"
"290030101004055","27"
"290030101004056","24"
"290030101004057","10"
"290030101004058","10"
"290030101004059","1"
"290030101004060","50"
"290030101004061","0"
"290030101004062","0"
"290030101004063","5"
"290030101004064","4"
"290030101004065","3"
"290030101004066","1"
"290030101004067","11"
"290030101004068","4"
"290030101004069","18"
"290030101004070","0"
"290030101004071","0"
"290030101004072","0"
"290030101004073","0"
"290030101004074","0"
"290030101004075","5"
"290030101004076","10"
"290030101004077","0"
"290030101004078","0"
"290030101004079","0"
"290030101004080","4"
"290030101004081","0"
"290030101004082","7"
"290030101004083","0"
"290030101004084","23"
"290030101004085","6"
"290030101004086","5"
"290030101004087","18"
"290030101004088","6"
"290030101004089","4"
"290030101004090","14"
"290030101004091","4"
"290030101004092","6"
"290030101004093","9"
"290030101004094","0"
"290030101004095","0"
"290030101004096","0"
"290030101004097","0"
"290030101004098","5"
"290030101004099","99"
"290030101004100","13"
"290030101004101","5"
"290030101004102","0"
"290030101004103","4"
"290030101004104","0"
"290030101004105","0"
"290030101004106","0"
"290030101004107","0"
"290030101004108","0"
"290030101004109","0"
"290030101004110","4"
"290030101004111","14"
"290030101004112","5"
"290030101004113","0"
"290030101004114","15"
"290030101004115","0"
"290030101004116","4"
"290030101004117","0"
"290030101004118","0"
"290030101004119","0"
"290030101004120","7"
"290030101004121","0"
"290030101004122","4"
"290030101004123","9"
"290030101004124","0"
"290030101004125","0"
"290030101004126","10"
"290030101004127","0"
"290030101004128","0"
"290030101004129","0"
"290030101004130","0"
"290030101004131","0"
"290030101004132","0"
"290030101004133","4"
"290030101004134","0"
"290030101004135","1"
"290030101004136","0"
"290030101004137","0"
"290030101004138","0"
"290030101004139","3"
"290030101004140","5"
"290030102011000","9"
"290030102011001","39"
"290030102011002","28"
"290030102011003","37"
"290030102011004","12"
"290030102011005","51"
"290030102011006","78"
"290030102011007","23"
"290030102011008","20"
"290030102011009","8"
"290030102011010","9"
"290030102011011","24"
"290030102011012","31"
"290030102011013","23"
"290030102011014","98"
"290030102011015","0"
"290030102011016","20"
"290030102011017","19"
"290030102011018","39"
"290030102011019","18"
"290030102011020","16"
"290030102011021","42"
"290030102011022","49"
"290030102011023","46"
"290030102011024","24"
"290030102011025","58"
"290030102011026","11"
"290030102011027","50"
"290030102011028","0"
"290030102012000","16"
"290030102012001","26"
"290030102012002","19"
"290030102012003","61"
"290030102012004","56"
"290030102012005","55"
"290030102012006","12"
"290030102012007","14"
"290030102012008","30"
"290030102012009","15"
"290030102012010","12"
"290030102012011","20"
"290030102012012","23"
"290030102012013","261"
"290030102012014","29"
"290030102012015","9"
"290030102012016","67"
"290030102012017","36"
"290030102012018","135"
"290030102012019","78"
"290030102012020","124"
"290030102012021","0"
"290030102012022","0"
"290030102012023","23"
"290030102012024","10"
"290030102012025","5"
"290030102012026","0"
"290030102013000","49"
"290030102013001","83"
"290030102013002","205"
"290030102013003","4"
"290030102013004","119"
"290030102013005","52"
"290030102013006","86"
"290030102013007","7"
"290030102013008","0"
"290030102013009","33"
"290030102013010","29"
"290030102013011","36"
"290030102013012","13"
"290030102013013","11"
"290030102013014","26"
"290030102013015","26"
"290030102013016","22"
"290030102013017","25"
"290030102013018","15"
"290030102013019","77"
"290030102013020","30"
"290030102013021","8"
"290030102013022","7"
"290030102013023","245"
"290030102013024","25"
"290030102013025","42"
"290030102013026","0"
"290030102013027","0"
"290030102013028","0"
"290030102013029","0"
"290030102013030","16"
"290030102013031","112"
"290030102013032","32"
"290030102013033","3"
"290030102013034","0"
"290030102013035","63"
"290030102013036","0"
"290030102013037","204"
"290030102013038","9"
"290030102013039","47"
"290030102013040","36"
"290030102013041","0"
"290030102013042","8"
"290030102013043","43"
"290030102013044","41"
"290030102013045","20"
"290030102013046","26"
"290030102013047","6"
"290030102013048","0"
"290030102013049","3"
"290030102021000","1"
"290030102021001","0"
"290030102021002","17"
"290030102021003","0"
"290030102021004","6"
"290030102021005","6"
"290030102021006","7"
"290030102021007","3"
"290030102021008","0"
"290030102021009","0"
"290030102021010","12"
"290030102021011","5"
"290030102021012","8"
"290030102021013","0"
"290030102021014","0"
"290030102021015","11"
"290030102021016","0"
"290030102021017","22"
"290030102021018","0"
"290030102021019","14"
"290030102021020","11"
"290030102021021","0"
"290030102021022","0"
"290030102021023","35"
"290030102021024","13"
"290030102021025","15"
"290030102021026","23"
"290030102021027","2"
"290030102021028","31"
"290030102021029","29"
"290030102021030","20"
"290030102021031","40"
"290030102021032","35"
"290030102021033","0"
"290030102021034","26"
"290030102021035","32"
"290030102021036","23"
"290030102021037","39"
"290030102021038","18"
"290030102021039","5"
"290030102021040","2"
"290030102021041","27"
"290030102021042","22"
"290030102021043","19"
"290030102021044","79"
"290030102021045","89"
"290030102021046","15"
"290030102021047","39"
"290030102021048","11"
"290030102021049","50"
"290030102021050","15"
"290030102021051","12"
"290030102021052","15"
"290030102021053","12"
"290030102021054","41"
"290030102021055","25"
"290030102021056","15"
"290030102021057","74"
"290030102021058","10"
"290030102021059","36"
"290030102021060","33"
"290030102022000","8"
"290030102022001","0"
"290030102022002","0"
"290030102022003","0"
"290030102022004","0"
"290030102022005","9"
"290030102022006","0"
"290030102022007","0"
"290030102022008","0"
"290030102022009","4"
"290030102022010","28"
"290030102022011","13"
"290030102022012","0"
"290030102022013","78"
"290030102022014","55"
"290030102022015","0"
"290030102022016","0"
"290030102022017","0"
"290030102022018","0"
"290030102022019","151"
"290030102022020","0"
"290030102022021","35"
"290030102022022","0"
"290030102022023","0"
"290030102022024","0"
"290030102022025","0"
"290030102022026","8"
"290030102022027","0"
"290030102022028","0"
"290030102022029","69"
"290030102022030","56"
"290030102022031","33"
"290030102022032","339"
"290030102022033","23"
"290030102022034","170"
"290030102022035","14"
"290030102022036","0"
"290030102022037","29"
"290030102022038","52"
"290030102022039","12"
"290030102022040","27"
"290030102022041","37"
